codprov,coddepto,PROV_,DEPTO_,FRACC_,COD_2010,circuito,distrito_id,seccion_id,seccionprovincial_id,seccion_nombre
01,001,02,001,01,020010101,00005,1,1,0,Comuna 01
01,001,02,001,02,020010201,00005,1,1,0,Comuna 01
01,001,02,001,02,020010202,00005,1,1,0,Comuna 01
01,001,02,001,02,020010203,00005,1,1,0,Comuna 01
01,001,02,001,02,020010204,00005,1,1,0,Comuna 01
01,001,02,001,02,020010205,00005,1,1,0,Comuna 01
01,001,02,001,02,020010206,00005,1,1,0,Comuna 01
01,001,02,001,02,020010207,00005,1,1,0,Comuna 01
01,001,02,001,02,020010208,00005,1,1,0,Comuna 01
01,001,02,001,02,020010209,00005,1,1,0,Comuna 01
01,001,02,001,02,020010210,00005,1,1,0,Comuna 01
01,001,02,001,02,020010211,00005,1,1,0,Comuna 01
01,001,02,001,02,020010212,00005,1,1,0,Comuna 01
01,001,02,001,02,020010213,00005,1,1,0,Comuna 01
01,001,02,001,02,020010214,00005,1,1,0,Comuna 01
01,001,02,001,02,020010215,00005,1,1,0,Comuna 01
01,001,02,001,02,020010216,00005,1,1,0,Comuna 01
01,001,02,001,02,020010217,00005,1,1,0,Comuna 01
01,001,02,001,02,020010218,00005,1,1,0,Comuna 01
01,001,02,001,02,020010219,00005,1,1,0,Comuna 01
01,001,02,001,03,020010301,00005,1,1,0,Comuna 01
01,001,02,001,03,020010302,00005,1,1,0,Comuna 01
01,001,02,001,03,020010303,00005,1,1,0,Comuna 01
01,001,02,001,03,020010304,00005,1,1,0,Comuna 01
01,001,02,001,03,020010305,00005,1,1,0,Comuna 01
01,001,02,001,03,020010306,00005,1,1,0,Comuna 01
01,001,02,001,03,020010307,00005,1,1,0,Comuna 01
01,001,02,001,03,020010308,00005,1,1,0,Comuna 01
01,001,02,001,03,020010309,00005,1,1,0,Comuna 01
01,001,02,001,03,020010310,00005,1,1,0,Comuna 01
01,001,02,001,03,020010311,00005,1,1,0,Comuna 01
01,001,02,001,03,020010312,00005,1,1,0,Comuna 01
01,001,02,001,03,020010313,00005,1,1,0,Comuna 01
01,001,02,001,03,020010314,00005,1,1,0,Comuna 01
01,001,02,001,03,020010315,00005,1,1,0,Comuna 01
01,001,02,001,03,020010316,00005,1,1,0,Comuna 01
01,001,02,001,03,020010317,00005,1,1,0,Comuna 01
01,001,02,001,03,020010318,00005,1,1,0,Comuna 01
01,001,02,001,03,020010319,00005,1,1,0,Comuna 01
01,001,02,001,03,020010320,00005,1,1,0,Comuna 01
01,001,02,001,03,020010321,00005,1,1,0,Comuna 01
01,001,02,001,03,020010322,00005,1,1,0,Comuna 01
01,001,02,001,03,020010323,00005,1,1,0,Comuna 01
01,001,02,001,04,020010401,00006,1,1,0,Comuna 01
01,001,02,001,04,020010402,00006,1,1,0,Comuna 01
01,001,02,001,04,020010403,00006,1,1,0,Comuna 01
01,001,02,001,04,020010404,00006,1,1,0,Comuna 01
01,001,02,001,04,020010405,00006,1,1,0,Comuna 01
01,001,02,001,04,020010406,00006,1,1,0,Comuna 01
01,001,02,001,04,020010407,00006,1,1,0,Comuna 01
01,001,02,001,04,020010408,00006,1,1,0,Comuna 01
01,001,02,001,05,020010501,00006,1,1,0,Comuna 01
01,001,02,001,05,020010502,00006,1,1,0,Comuna 01
01,001,02,001,05,020010503,00006,1,1,0,Comuna 01
01,001,02,001,05,020010504,00006,1,1,0,Comuna 01
01,001,02,001,05,020010505,00007,1,1,0,Comuna 01
01,001,02,001,05,020010506,00007,1,1,0,Comuna 01
01,001,02,001,05,020010507,00007,1,1,0,Comuna 01
01,001,02,001,06,020010601,00006,1,1,0,Comuna 01
01,001,02,001,06,020010602,00006,1,1,0,Comuna 01
01,001,02,001,06,020010603,00006,1,1,0,Comuna 01
01,001,02,001,06,020010604,00006,1,1,0,Comuna 01
01,001,02,001,06,020010605,00008,1,1,0,Comuna 01
01,001,02,001,06,020010606,00008,1,1,0,Comuna 01
01,001,02,001,06,020010607,00008,1,1,0,Comuna 01
01,001,02,001,06,020010608,00006,1,1,0,Comuna 01
01,001,02,001,06,020010609,00006,1,1,0,Comuna 01
01,001,02,001,06,020010610,00008,1,1,0,Comuna 01
01,001,02,001,07,020010701,00008,1,1,0,Comuna 01
01,001,02,001,07,020010702,00008,1,1,0,Comuna 01
01,001,02,001,07,020010703,00008,1,1,0,Comuna 01
01,001,02,001,07,020010704,00008,1,1,0,Comuna 01
01,001,02,001,07,020010705,00008,1,1,0,Comuna 01
01,001,02,001,07,020010706,00008,1,1,0,Comuna 01
01,001,02,001,07,020010707,00008,1,1,0,Comuna 01
01,001,02,001,07,020010708,00008,1,1,0,Comuna 01
01,001,02,001,07,020010709,00008,1,1,0,Comuna 01
01,001,02,001,07,020010710,00008,1,1,0,Comuna 01
01,001,02,001,07,020010711,00008,1,1,0,Comuna 01
01,001,02,001,07,020010712,00008,1,1,0,Comuna 01
01,001,02,001,07,020010713,00005,1,1,0,Comuna 01
01,001,02,001,08,020010801,00007,1,1,0,Comuna 01
01,001,02,001,08,020010802,00007,1,1,0,Comuna 01
01,001,02,001,08,020010803,00007,1,1,0,Comuna 01
01,001,02,001,08,020010804,00008,1,1,0,Comuna 01
01,001,02,001,08,020010805,00008,1,1,0,Comuna 01
01,001,02,001,08,020010806,00007,1,1,0,Comuna 01
01,001,02,001,08,020010807,00007,1,1,0,Comuna 01
01,001,02,001,08,020010808,00007,1,1,0,Comuna 01
01,001,02,001,08,020010809,00007,1,1,0,Comuna 01
01,001,02,001,08,020010810,00008,1,1,0,Comuna 01
01,001,02,001,09,020010901,00010,1,1,0,Comuna 01
01,001,02,001,09,020010902,00010,1,1,0,Comuna 01
01,001,02,001,09,020010903,00010,1,1,0,Comuna 01
01,001,02,001,09,020010904,00009,1,1,0,Comuna 01
01,001,02,001,09,020010905,00009,1,1,0,Comuna 01
01,001,02,001,09,020010906,00009,1,1,0,Comuna 01
01,001,02,001,09,020010907,00009,1,1,0,Comuna 01
01,001,02,001,09,020010908,00009,1,1,0,Comuna 01
01,001,02,001,09,020010909,00009,1,1,0,Comuna 01
01,001,02,001,09,020010910,00009,1,1,0,Comuna 01
01,001,02,001,09,020010911,00009,1,1,0,Comuna 01
01,001,02,001,09,020010912,00009,1,1,0,Comuna 01
01,001,02,001,09,020010913,00009,1,1,0,Comuna 01
01,001,02,001,09,020010914,00009,1,1,0,Comuna 01
01,001,02,001,09,020010915,00009,1,1,0,Comuna 01
01,001,02,001,09,020010916,00009,1,1,0,Comuna 01
01,001,02,001,09,020010917,00009,1,1,0,Comuna 01
01,001,02,001,09,020010918,00009,1,1,0,Comuna 01
01,001,02,001,09,020010919,00009,1,1,0,Comuna 01
01,001,02,001,10,020011001,00010,1,1,0,Comuna 01
01,001,02,001,10,020011002,00010,1,1,0,Comuna 01
01,001,02,001,10,020011003,00010,1,1,0,Comuna 01
01,001,02,001,10,020011004,00010,1,1,0,Comuna 01
01,001,02,001,10,020011005,00010,1,1,0,Comuna 01
01,001,02,001,10,020011006,00010,1,1,0,Comuna 01
01,001,02,001,10,020011007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011008,00010,1,1,0,Comuna 01
01,001,02,001,10,020011009,00010,1,1,0,Comuna 01
01,001,02,001,10,020011010,00010,1,1,0,Comuna 01
01,001,02,001,10,020011011,00010,1,1,0,Comuna 01
01,001,02,001,10,020011012,00010,1,1,0,Comuna 01
01,001,02,001,10,020011013,00010,1,1,0,Comuna 01
01,001,02,001,10,020011014,00010,1,1,0,Comuna 01
01,001,02,001,11,020011101,00011,1,1,0,Comuna 01
01,001,02,001,11,020011102,00011,1,1,0,Comuna 01
01,001,02,001,11,020011103,00011,1,1,0,Comuna 01
01,001,02,001,11,020011104,00011,1,1,0,Comuna 01
01,001,02,001,11,020011105,00011,1,1,0,Comuna 01
01,001,02,001,11,020011106,00011,1,1,0,Comuna 01
01,001,02,001,11,020011107,00011,1,1,0,Comuna 01
01,001,02,001,11,020011108,00011,1,1,0,Comuna 01
01,001,02,001,11,020011109,00011,1,1,0,Comuna 01
01,001,02,001,11,020011110,00011,1,1,0,Comuna 01
01,001,02,001,11,020011111,00011,1,1,0,Comuna 01
01,001,02,001,11,020011112,00011,1,1,0,Comuna 01
01,001,02,001,11,020011113,00011,1,1,0,Comuna 01
01,001,02,001,11,020011114,00011,1,1,0,Comuna 01
01,001,02,001,12,020011201,00011,1,1,0,Comuna 01
01,001,02,001,12,020011202,00011,1,1,0,Comuna 01
01,001,02,001,12,020011203,00011,1,1,0,Comuna 01
01,001,02,001,12,020011204,00011,1,1,0,Comuna 01
01,001,02,001,12,020011205,00011,1,1,0,Comuna 01
01,001,02,001,12,020011206,00011,1,1,0,Comuna 01
01,001,02,001,12,020011207,00011,1,1,0,Comuna 01
01,001,02,001,12,020011208,00011,1,1,0,Comuna 01
01,001,02,001,12,020011209,00009,1,1,0,Comuna 01
01,001,02,001,12,020011210,00009,1,1,0,Comuna 01
01,001,02,001,12,020011211,00009,1,1,0,Comuna 01
01,001,02,001,12,020011212,00009,1,1,0,Comuna 01
01,001,02,001,13,020011301,00004,1,1,0,Comuna 01
01,001,02,001,13,020011302,00004,1,1,0,Comuna 01
01,001,02,001,13,020011303,00004,1,1,0,Comuna 01
01,001,02,001,13,020011304,00004,1,1,0,Comuna 01
01,001,02,001,13,020011305,00004,1,1,0,Comuna 01
01,001,02,001,13,020011306,00004,1,1,0,Comuna 01
01,001,02,001,13,020011307,00004,1,1,0,Comuna 01
01,001,02,001,13,020011308,00004,1,1,0,Comuna 01
01,001,02,001,13,020011309,00003,1,1,0,Comuna 01
01,001,02,001,13,020011310,00003,1,1,0,Comuna 01
01,001,02,001,13,020011311,00003,1,1,0,Comuna 01
01,001,02,001,13,020011312,00003,1,1,0,Comuna 01
01,001,02,001,13,020011313,00003,1,1,0,Comuna 01
01,001,02,001,13,020011314,00003,1,1,0,Comuna 01
01,001,02,001,13,020011315,00003,1,1,0,Comuna 01
01,001,02,001,14,020011401,00014,1,1,0,Comuna 01
01,001,02,001,14,020011402,00014,1,1,0,Comuna 01
01,001,02,001,14,020011403,00014,1,1,0,Comuna 01
01,001,02,001,14,020011404,00014,1,1,0,Comuna 01
01,001,02,001,14,020011405,00015,1,1,0,Comuna 01
01,001,02,001,14,020011406,00015,1,1,0,Comuna 01
01,001,02,001,14,020011407,00015,1,1,0,Comuna 01
01,001,02,001,14,020011408,00015,1,1,0,Comuna 01
01,001,02,001,14,020011409,00015,1,1,0,Comuna 01
01,001,02,001,14,020011410,00015,1,1,0,Comuna 01
01,001,02,001,14,020011411,00015,1,1,0,Comuna 01
01,001,02,001,14,020011412,00015,1,1,0,Comuna 01
01,001,02,001,15,020011501,00014,1,1,0,Comuna 01
01,001,02,001,15,020011502,00014,1,1,0,Comuna 01
01,001,02,001,15,020011503,00014,1,1,0,Comuna 01
01,001,02,001,15,020011504,00014,1,1,0,Comuna 01
01,001,02,001,15,020011505,00015,1,1,0,Comuna 01
01,001,02,001,15,020011506,00015,1,1,0,Comuna 01
01,001,02,001,15,020011507,00015,1,1,0,Comuna 01
01,001,02,001,15,020011508,00015,1,1,0,Comuna 01
01,001,02,001,15,020011509,00015,1,1,0,Comuna 01
01,001,02,001,15,020011510,00015,1,1,0,Comuna 01
01,001,02,001,15,020011511,00015,1,1,0,Comuna 01
01,001,02,001,16,020011601,00012,1,1,0,Comuna 01
01,001,02,001,16,020011602,00012,1,1,0,Comuna 01
01,001,02,001,16,020011603,00012,1,1,0,Comuna 01
01,001,02,001,16,020011604,00012,1,1,0,Comuna 01
01,001,02,001,16,020011605,00012,1,1,0,Comuna 01
01,001,02,001,16,020011606,00012,1,1,0,Comuna 01
01,001,02,001,16,020011607,00012,1,1,0,Comuna 01
01,001,02,001,16,020011608,00012,1,1,0,Comuna 01
01,001,02,001,16,020011609,00012,1,1,0,Comuna 01
01,001,02,001,16,020011610,00012,1,1,0,Comuna 01
01,001,02,001,16,020011611,00012,1,1,0,Comuna 01
01,001,02,001,16,020011612,00012,1,1,0,Comuna 01
01,001,02,001,17,020011701,00012,1,1,0,Comuna 01
01,001,02,001,17,020011702,00012,1,1,0,Comuna 01
01,001,02,001,17,020011703,00012,1,1,0,Comuna 01
01,001,02,001,17,020011704,00012,1,1,0,Comuna 01
01,001,02,001,17,020011705,00013,1,1,0,Comuna 01
01,001,02,001,17,020011706,00012,1,1,0,Comuna 01
01,001,02,001,17,020011707,00012,1,1,0,Comuna 01
01,001,02,001,17,020011708,00013,1,1,0,Comuna 01
01,001,02,001,17,020011709,00013,1,1,0,Comuna 01
01,001,02,001,17,020011710,00013,1,1,0,Comuna 01
01,001,02,001,17,020011711,00013,1,1,0,Comuna 01
01,001,02,001,18,020011801,00012,1,1,0,Comuna 01
01,001,02,001,18,020011802,00012,1,1,0,Comuna 01
01,001,02,001,18,020011803,00013,1,1,0,Comuna 01
01,001,02,001,18,020011804,00013,1,1,0,Comuna 01
01,001,02,001,18,020011805,00013,1,1,0,Comuna 01
01,001,02,001,18,020011806,00013,1,1,0,Comuna 01
01,001,02,001,18,020011807,00013,1,1,0,Comuna 01
01,001,02,001,18,020011808,00013,1,1,0,Comuna 01
01,001,02,001,18,020011809,00013,1,1,0,Comuna 01
01,001,02,001,19,020011901,00013,1,1,0,Comuna 01
01,001,02,001,19,020011902,00013,1,1,0,Comuna 01
01,001,02,001,19,020011903,00013,1,1,0,Comuna 01
01,001,02,001,19,020011904,00013,1,1,0,Comuna 01
01,001,02,001,19,020011905,00013,1,1,0,Comuna 01
01,001,02,001,19,020011906,00013,1,1,0,Comuna 01
01,001,02,001,19,020011907,00013,1,1,0,Comuna 01
01,001,02,001,19,020011908,00013,1,1,0,Comuna 01
01,001,02,001,19,020011909,00013,1,1,0,Comuna 01
01,001,02,001,20,020012001,00017,1,1,0,Comuna 01
01,001,02,001,20,020012002,00017,1,1,0,Comuna 01
01,001,02,001,20,020012003,00017,1,1,0,Comuna 01
01,001,02,001,20,020012004,00017,1,1,0,Comuna 01
01,001,02,001,20,020012005,00017,1,1,0,Comuna 01
01,001,02,001,20,020012006,00017,1,1,0,Comuna 01
01,001,02,001,20,020012007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012008,00017,1,1,0,Comuna 01
01,001,02,001,20,020012009,00017,1,1,0,Comuna 01
01,001,02,001,20,020012010,00017,1,1,0,Comuna 01
01,001,02,001,21,020012101,00017,1,1,0,Comuna 01
01,001,02,001,21,020012102,00017,1,1,0,Comuna 01
01,001,02,001,21,020012103,00017,1,1,0,Comuna 01
01,001,02,001,21,020012104,00017,1,1,0,Comuna 01
01,001,02,001,21,020012105,00017,1,1,0,Comuna 01
01,001,02,001,21,020012106,00017,1,1,0,Comuna 01
01,001,02,001,21,020012107,00017,1,1,0,Comuna 01
01,001,02,001,21,020012108,00017,1,1,0,Comuna 01
01,001,02,001,21,020012109,00017,1,1,0,Comuna 01
01,001,02,001,21,020012110,00017,1,1,0,Comuna 01
01,001,02,001,22,020012201,00016,1,1,0,Comuna 01
01,001,02,001,22,020012202,00016,1,1,0,Comuna 01
01,001,02,001,22,020012203,00016,1,1,0,Comuna 01
01,001,02,001,22,020012204,00016,1,1,0,Comuna 01
01,001,02,001,22,020012205,00017,1,1,0,Comuna 01
01,001,02,001,22,020012206,00016,1,1,0,Comuna 01
01,001,02,001,22,020012207,00016,1,1,0,Comuna 01
01,001,02,001,22,020012208,00016,1,1,0,Comuna 01
01,001,02,001,22,020012209,00018,1,1,0,Comuna 01
01,001,02,001,22,020012210,00016,1,1,0,Comuna 01
01,001,02,001,23,020012301,00002,1,1,0,Comuna 01
01,001,02,001,23,020012302,00002,1,1,0,Comuna 01
01,001,02,001,23,020012303,00002,1,1,0,Comuna 01
01,001,02,001,23,020012304,00002,1,1,0,Comuna 01
01,001,02,001,23,020012305,00002,1,1,0,Comuna 01
01,001,02,001,23,020012306,00002,1,1,0,Comuna 01
01,001,02,001,23,020012307,00002,1,1,0,Comuna 01
01,001,02,001,23,020012308,00002,1,1,0,Comuna 01
01,001,02,001,23,020012309,00002,1,1,0,Comuna 01
01,001,02,001,23,020012310,00002,1,1,0,Comuna 01
01,001,02,001,24,020012401,00002,1,1,0,Comuna 01
01,001,02,001,24,020012402,00002,1,1,0,Comuna 01
01,001,02,001,24,020012403,00002,1,1,0,Comuna 01
01,001,02,001,24,020012404,00002,1,1,0,Comuna 01
01,001,02,001,24,020012405,00002,1,1,0,Comuna 01
01,001,02,001,24,020012406,00002,1,1,0,Comuna 01
01,001,02,001,24,020012407,00001,1,1,0,Comuna 01
01,001,02,001,24,020012408,00001,1,1,0,Comuna 01
01,001,02,001,25,020012501,00002,1,1,0,Comuna 01
01,001,02,001,25,020012502,00001,1,1,0,Comuna 01
01,001,02,001,25,020012503,00001,1,1,0,Comuna 01
01,001,02,001,25,020012504,00001,1,1,0,Comuna 01
01,001,02,001,25,020012505,00001,1,1,0,Comuna 01
01,001,02,001,25,020012506,00001,1,1,0,Comuna 01
01,001,02,001,25,020012507,00001,1,1,0,Comuna 01
01,001,02,001,25,020012508,00001,1,1,0,Comuna 01
01,001,02,001,25,020012509,00001,1,1,0,Comuna 01
01,001,02,001,25,020012510,00001,1,1,0,Comuna 01
01,001,02,001,25,020012511,00001,1,1,0,Comuna 01
01,001,02,001,26,020012601,00002,1,1,0,Comuna 01
01,001,02,001,26,020012602,00002,1,1,0,Comuna 01
01,001,02,001,26,020012603,00001,1,1,0,Comuna 01
01,001,02,001,26,020012604,00001,1,1,0,Comuna 01
01,001,02,001,26,020012605,00001,1,1,0,Comuna 01
01,001,02,001,26,020012606,00001,1,1,0,Comuna 01
01,001,02,001,26,020012607,00001,1,1,0,Comuna 01
01,001,02,001,26,020012608,00001,1,1,0,Comuna 01
01,001,02,001,26,020012609,00001,1,1,0,Comuna 01
01,001,02,001,27,020012701,00019,1,1,0,Comuna 01
01,001,02,001,27,020012702,00019,1,1,0,Comuna 01
01,001,02,001,27,020012703,00019,1,1,0,Comuna 01
01,001,02,001,27,020012704,00019,1,1,0,Comuna 01
01,001,02,001,27,020012705,00019,1,1,0,Comuna 01
01,001,02,001,27,020012706,00019,1,1,0,Comuna 01
01,001,02,001,27,020012707,00019,1,1,0,Comuna 01
01,001,02,001,27,020012708,00019,1,1,0,Comuna 01
01,001,02,001,27,020012709,00016,1,1,0,Comuna 01
01,001,02,001,27,020012710,00016,1,1,0,Comuna 01
01,001,02,001,28,020012801,00018,1,1,0,Comuna 01
01,001,02,001,28,020012802,00018,1,1,0,Comuna 01
01,001,02,001,28,020012803,00018,1,1,0,Comuna 01
01,001,02,001,28,020012804,00018,1,1,0,Comuna 01
01,001,02,001,28,020012805,00018,1,1,0,Comuna 01
01,001,02,001,28,020012806,00018,1,1,0,Comuna 01
01,001,02,001,28,020012807,00018,1,1,0,Comuna 01
01,001,02,001,28,020012808,00018,1,1,0,Comuna 01
01,001,02,001,28,020012809,00018,1,1,0,Comuna 01
01,001,02,001,28,020012810,00018,1,1,0,Comuna 01
01,001,02,001,28,020012811,00018,1,1,0,Comuna 01
01,001,02,001,28,020012812,00018,1,1,0,Comuna 01
01,001,02,001,28,020012813,00018,1,1,0,Comuna 01
01,001,02,001,29,020012901,00019,1,1,0,Comuna 01
01,001,02,001,29,020012902,00019,1,1,0,Comuna 01
01,001,02,001,29,020012903,00019,1,1,0,Comuna 01
01,001,02,001,29,020012904,00019,1,1,0,Comuna 01
01,001,02,001,29,020012905,00019,1,1,0,Comuna 01
01,001,02,001,29,020012906,00019,1,1,0,Comuna 01
01,001,02,001,29,020012907,00019,1,1,0,Comuna 01
01,001,02,001,29,020012908,00019,1,1,0,Comuna 01
01,001,02,001,29,020012909,00019,1,1,0,Comuna 01
01,002,02,002,01,020020101,00020,1,2,0,Comuna 02
01,002,02,002,01,020020102,00020,1,2,0,Comuna 02
01,002,02,002,02,020020201,00020,1,2,0,Comuna 02
01,002,02,002,02,020020202,00020,1,2,0,Comuna 02
01,002,02,002,02,020020203,00020,1,2,0,Comuna 02
01,002,02,002,02,020020204,00020,1,2,0,Comuna 02
01,002,02,002,02,020020205,00020,1,2,0,Comuna 02
01,002,02,002,02,020020206,00020,1,2,0,Comuna 02
01,002,02,002,02,020020207,00020,1,2,0,Comuna 02
01,002,02,002,02,020020208,00020,1,2,0,Comuna 02
01,002,02,002,03,020020301,00020,1,2,0,Comuna 02
01,002,02,002,03,020020302,00020,1,2,0,Comuna 02
01,002,02,002,03,020020303,00021,1,2,0,Comuna 02
01,002,02,002,03,020020304,00021,1,2,0,Comuna 02
01,002,02,002,03,020020305,00021,1,2,0,Comuna 02
01,002,02,002,03,020020306,00021,1,2,0,Comuna 02
01,002,02,002,03,020020307,00021,1,2,0,Comuna 02
01,002,02,002,03,020020308,00021,1,2,0,Comuna 02
01,002,02,002,04,020020401,00021,1,2,0,Comuna 02
01,002,02,002,04,020020402,00021,1,2,0,Comuna 02
01,002,02,002,04,020020403,00021,1,2,0,Comuna 02
01,002,02,002,04,020020404,00021,1,2,0,Comuna 02
01,002,02,002,04,020020405,00021,1,2,0,Comuna 02
01,002,02,002,04,020020406,00021,1,2,0,Comuna 02
01,002,02,002,04,020020407,00021,1,2,0,Comuna 02
01,002,02,002,04,020020408,00021,1,2,0,Comuna 02
01,002,02,002,04,020020409,00021,1,2,0,Comuna 02
01,002,02,002,04,020020410,00021,1,2,0,Comuna 02
01,002,02,002,05,020020501,00021,1,2,0,Comuna 02
01,002,02,002,05,020020502,00021,1,2,0,Comuna 02
01,002,02,002,05,020020503,00021,1,2,0,Comuna 02
01,002,02,002,05,020020504,00021,1,2,0,Comuna 02
01,002,02,002,05,020020505,00021,1,2,0,Comuna 02
01,002,02,002,05,020020506,00026,1,2,0,Comuna 02
01,002,02,002,05,020020507,00026,1,2,0,Comuna 02
01,002,02,002,05,020020508,00026,1,2,0,Comuna 02
01,002,02,002,05,020020509,00026,1,2,0,Comuna 02
01,002,02,002,06,020020601,00026,1,2,0,Comuna 02
01,002,02,002,06,020020602,00026,1,2,0,Comuna 02
01,002,02,002,06,020020603,00026,1,2,0,Comuna 02
01,002,02,002,06,020020604,00026,1,2,0,Comuna 02
01,002,02,002,06,020020605,00026,1,2,0,Comuna 02
01,002,02,002,06,020020606,00026,1,2,0,Comuna 02
01,002,02,002,06,020020607,00026,1,2,0,Comuna 02
01,002,02,002,06,020020608,00026,1,2,0,Comuna 02
01,002,02,002,06,020020609,00026,1,2,0,Comuna 02
01,002,02,002,06,020020610,00026,1,2,0,Comuna 02
01,002,02,002,07,020020701,00026,1,2,0,Comuna 02
01,002,02,002,07,020020702,00026,1,2,0,Comuna 02
01,002,02,002,07,020020703,00026,1,2,0,Comuna 02
01,002,02,002,07,020020704,00026,1,2,0,Comuna 02
01,002,02,002,07,020020705,00026,1,2,0,Comuna 02
01,002,02,002,07,020020706,00026,1,2,0,Comuna 02
01,002,02,002,07,020020707,00026,1,2,0,Comuna 02
01,002,02,002,07,020020708,00026,1,2,0,Comuna 02
01,002,02,002,07,020020709,00026,1,2,0,Comuna 02
01,002,02,002,08,020020801,00025,1,2,0,Comuna 02
01,002,02,002,08,020020802,00025,1,2,0,Comuna 02
01,002,02,002,08,020020803,00025,1,2,0,Comuna 02
01,002,02,002,08,020020804,00025,1,2,0,Comuna 02
01,002,02,002,08,020020805,00025,1,2,0,Comuna 02
01,002,02,002,08,020020806,00025,1,2,0,Comuna 02
01,002,02,002,08,020020807,00025,1,2,0,Comuna 02
01,002,02,002,08,020020808,00025,1,2,0,Comuna 02
01,002,02,002,09,020020901,00024,1,2,0,Comuna 02
01,002,02,002,09,020020902,00024,1,2,0,Comuna 02
01,002,02,002,09,020020903,00024,1,2,0,Comuna 02
01,002,02,002,09,020020904,00024,1,2,0,Comuna 02
01,002,02,002,09,020020905,00024,1,2,0,Comuna 02
01,002,02,002,09,020020906,00024,1,2,0,Comuna 02
01,002,02,002,09,020020907,00024,1,2,0,Comuna 02
01,002,02,002,09,020020908,00024,1,2,0,Comuna 02
01,002,02,002,09,020020909,00024,1,2,0,Comuna 02
01,002,02,002,10,020021001,00023,1,2,0,Comuna 02
01,002,02,002,10,020021002,00023,1,2,0,Comuna 02
01,002,02,002,10,020021003,00023,1,2,0,Comuna 02
01,002,02,002,10,020021004,00023,1,2,0,Comuna 02
01,002,02,002,10,020021005,00023,1,2,0,Comuna 02
01,002,02,002,10,020021006,00023,1,2,0,Comuna 02
01,002,02,002,10,020021007,00023,1,2,0,Comuna 02
01,002,02,002,10,020021008,00023,1,2,0,Comuna 02
01,002,02,002,10,020021009,00023,1,2,0,Comuna 02
01,002,02,002,11,020021101,00022,1,2,0,Comuna 02
01,002,02,002,11,020021102,00022,1,2,0,Comuna 02
01,002,02,002,11,020021103,00022,1,2,0,Comuna 02
01,002,02,002,11,020021104,00022,1,2,0,Comuna 02
01,002,02,002,11,020021105,00022,1,2,0,Comuna 02
01,002,02,002,11,020021106,00022,1,2,0,Comuna 02
01,002,02,002,12,020021201,00022,1,2,0,Comuna 02
01,002,02,002,12,020021202,00022,1,2,0,Comuna 02
01,002,02,002,12,020021203,00022,1,2,0,Comuna 02
01,002,02,002,12,020021204,00022,1,2,0,Comuna 02
01,002,02,002,12,020021205,00022,1,2,0,Comuna 02
01,002,02,002,12,020021206,00022,1,2,0,Comuna 02
01,002,02,002,13,020021301,00023,1,2,0,Comuna 02
01,002,02,002,13,020021302,00023,1,2,0,Comuna 02
01,002,02,002,13,020021303,00023,1,2,0,Comuna 02
01,002,02,002,13,020021304,00023,1,2,0,Comuna 02
01,002,02,002,13,020021305,00023,1,2,0,Comuna 02
01,002,02,002,13,020021306,00023,1,2,0,Comuna 02
01,002,02,002,13,020021307,00023,1,2,0,Comuna 02
01,002,02,002,14,020021401,00023,1,2,0,Comuna 02
01,002,02,002,14,020021402,00023,1,2,0,Comuna 02
01,002,02,002,14,020021403,00023,1,2,0,Comuna 02
01,002,02,002,14,020021404,00023,1,2,0,Comuna 02
01,002,02,002,14,020021405,00023,1,2,0,Comuna 02
01,002,02,002,14,020021406,00023,1,2,0,Comuna 02
01,002,02,002,14,020021407,00023,1,2,0,Comuna 02
01,002,02,002,14,020021408,00028,1,2,0,Comuna 02
01,002,02,002,14,020021409,00028,1,2,0,Comuna 02
01,002,02,002,14,020021410,00028,1,2,0,Comuna 02
01,002,02,002,15,020021501,00024,1,2,0,Comuna 02
01,002,02,002,15,020021502,00024,1,2,0,Comuna 02
01,002,02,002,15,020021503,00024,1,2,0,Comuna 02
01,002,02,002,15,020021504,00024,1,2,0,Comuna 02
01,002,02,002,15,020021505,00024,1,2,0,Comuna 02
01,002,02,002,15,020021506,00024,1,2,0,Comuna 02
01,002,02,002,15,020021507,00024,1,2,0,Comuna 02
01,002,02,002,15,020021508,00024,1,2,0,Comuna 02
01,002,02,002,16,020021601,00025,1,2,0,Comuna 02
01,002,02,002,16,020021602,00025,1,2,0,Comuna 02
01,002,02,002,16,020021603,00025,1,2,0,Comuna 02
01,002,02,002,16,020021604,00025,1,2,0,Comuna 02
01,002,02,002,16,020021605,00025,1,2,0,Comuna 02
01,002,02,002,16,020021606,00025,1,2,0,Comuna 02
01,002,02,002,16,020021607,00025,1,2,0,Comuna 02
01,002,02,002,16,020021608,00025,1,2,0,Comuna 02
01,002,02,002,17,020021701,00027,1,2,0,Comuna 02
01,002,02,002,17,020021702,00027,1,2,0,Comuna 02
01,002,02,002,17,020021703,00027,1,2,0,Comuna 02
01,002,02,002,17,020021704,00027,1,2,0,Comuna 02
01,002,02,002,17,020021705,00027,1,2,0,Comuna 02
01,002,02,002,17,020021706,00027,1,2,0,Comuna 02
01,002,02,002,17,020021707,00027,1,2,0,Comuna 02
01,002,02,002,17,020021708,00027,1,2,0,Comuna 02
