distrito_id,seccionprovincial_id,seccion_id,cargo_id,agrupacion_id,agrupacion_nombre,lista_numero,votos_tipo,votos_cantidad
1,0.0,1,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,493
1,0.0,1,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,185
1,0.0,1,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,263
1,0.0,1,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,170
1,0.0,1,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,97
1,0.0,1,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,326
1,0.0,1,1,92,POLITICA OBRERA,3020,POSITIVO,292
1,0.0,1,1,94,PROYECTO JOVEN,3022,POSITIVO,1
1,0.0,1,1,94,PROYECTO JOVEN,3023,POSITIVO,1
1,0.0,1,1,94,PROYECTO JOVEN,3024,POSITIVO,0
1,0.0,1,1,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,204
1,0.0,1,1,131,FRENTE LIBER.AR,3002,POSITIVO,2
1,0.0,1,1,131,FRENTE LIBER.AR,3003,POSITIVO,1
1,0.0,1,1,131,FRENTE LIBER.AR,3004,POSITIVO,1
1,0.0,1,1,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,19075
1,0.0,1,1,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,31226
1,0.0,1,1,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,970
1,0.0,1,1,134,UNION POR LA PATRIA,3005,POSITIVO,18062
1,0.0,1,1,134,UNION POR LA PATRIA,3006,POSITIVO,7635
1,0.0,1,1,135,LA LIBERTAD AVANZA,3016,POSITIVO,20714
1,0.0,1,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,3413
1,0.0,1,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1088
1,0.0,1,1,137,PRINCIPIOS Y VALORES,3011,POSITIVO,1389
1,0.0,1,3,5,DEMOCRATA CRISTIANO,3179,POSITIVO,167
1,0.0,1,3,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,276
1,0.0,1,3,77,FE,3164,POSITIVO,0
1,0.0,1,3,77,FE,3271,POSITIVO,1
1,0.0,1,3,77,FE,3309,POSITIVO,0
1,0.0,1,3,92,POLITICA OBRERA,3020,POSITIVO,308
1,0.0,1,3,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,212
1,0.0,1,3,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,18687
1,0.0,1,3,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,30303
1,0.0,1,3,135,LA LIBERTAD AVANZA,3016,POSITIVO,20897
1,0.0,1,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,3622
1,0.0,1,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1141
1,0.0,1,3,262,EL MOVIMIENTO,3142,POSITIVO,131
1,0.0,1,3,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,119
1,0.0,1,3,345,REPUBLICANOS UNIDOS,3263,POSITIVO,175
1,0.0,1,3,347,APTITUD RENOVADORA,3175,POSITIVO,967
1,0.0,1,3,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,505
1,0.0,1,3,351,PRINCIPIOS Y VALORES,3172,POSITIVO,1369
1,0.0,1,3,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,24800
1,0.0,1,8,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,506
1,0.0,1,8,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,269
1,0.0,1,8,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,173
1,0.0,1,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,96
1,0.0,1,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,319
1,0.0,1,8,92,POLITICA OBRERA,3020,POSITIVO,303
1,0.0,1,8,94,PROYECTO JOVEN,3022,POSITIVO,2
1,0.0,1,8,94,PROYECTO JOVEN,3024,POSITIVO,0
1,0.0,1,8,94,PROYECTO JOVEN,3028,POSITIVO,36
1,0.0,1,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,207
1,0.0,1,8,131,FRENTE LIBER.AR,3002,POSITIVO,2
1,0.0,1,8,131,FRENTE LIBER.AR,3004,POSITIVO,1
1,0.0,1,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,18820
1,0.0,1,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,30578
1,0.0,1,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,956
1,0.0,1,8,134,UNION POR LA PATRIA,3005,POSITIVO,24961
1,0.0,1,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,20715
1,0.0,1,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,3606
1,0.0,1,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1132
1,0.0,1,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,1373
1,0.0,1,9,5,DEMOCRATA CRISTIANO,3179,POSITIVO,157
1,0.0,1,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,275
1,0.0,1,9,77,FE,3164,POSITIVO,0
1,0.0,1,9,77,FE,3271,POSITIVO,1
1,0.0,1,9,77,FE,3309,POSITIVO,0
1,0.0,1,9,92,POLITICA OBRERA,3020,POSITIVO,303
1,0.0,1,9,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,211
1,0.0,1,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,18689
1,0.0,1,9,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,30149
1,0.0,1,9,135,LA LIBERTAD AVANZA,3016,POSITIVO,20743
1,0.0,1,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,3620
1,0.0,1,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1154
1,0.0,1,9,262,EL MOVIMIENTO,3142,POSITIVO,131
1,0.0,1,9,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,117
1,0.0,1,9,345,REPUBLICANOS UNIDOS,3263,POSITIVO,175
1,0.0,1,9,347,APTITUD RENOVADORA,3175,POSITIVO,1024
1,0.0,1,9,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,507
1,0.0,1,9,351,PRINCIPIOS Y VALORES,3172,POSITIVO,1369
1,0.0,1,9,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,24950
1,0.0,2,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,185
1,0.0,2,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,58
1,0.0,2,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,114
1,0.0,2,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,70
1,0.0,2,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,23
1,0.0,2,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,141
1,0.0,2,1,92,POLITICA OBRERA,3020,POSITIVO,116
1,0.0,2,1,94,PROYECTO JOVEN,3022,POSITIVO,0
1,0.0,2,1,94,PROYECTO JOVEN,3023,POSITIVO,1
1,0.0,2,1,94,PROYECTO JOVEN,3024,POSITIVO,0
1,0.0,2,1,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,82
1,0.0,2,1,131,FRENTE LIBER.AR,3002,POSITIVO,1
1,0.0,2,1,131,FRENTE LIBER.AR,3003,POSITIVO,0
1,0.0,2,1,131,FRENTE LIBER.AR,3004,POSITIVO,0
1,0.0,2,1,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,20385
1,0.0,2,1,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,38869
1,0.0,2,1,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,670
1,0.0,2,1,134,UNION POR LA PATRIA,3005,POSITIVO,9055
1,0.0,2,1,134,UNION POR LA PATRIA,3006,POSITIVO,3828
1,0.0,2,1,135,LA LIBERTAD AVANZA,3016,POSITIVO,12473
1,0.0,2,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,2011
1,0.0,2,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,467
1,0.0,2,1,137,PRINCIPIOS Y VALORES,3011,POSITIVO,665
1,0.0,2,3,5,DEMOCRATA CRISTIANO,3179,POSITIVO,85
1,0.0,2,3,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,110
1,0.0,2,3,77,FE,3164,POSITIVO,0
1,0.0,2,3,77,FE,3271,POSITIVO,0
1,0.0,2,3,77,FE,3309,POSITIVO,0
1,0.0,2,3,92,POLITICA OBRERA,3020,POSITIVO,127
1,0.0,2,3,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,82
1,0.0,2,3,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,20082
1,0.0,2,3,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,37601
1,0.0,2,3,135,LA LIBERTAD AVANZA,3016,POSITIVO,12999
1,0.0,2,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,2206
1,0.0,2,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,504
1,0.0,2,3,262,EL MOVIMIENTO,3142,POSITIVO,49
1,0.0,2,3,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,56
1,0.0,2,3,345,REPUBLICANOS UNIDOS,3263,POSITIVO,72
1,0.0,2,3,347,APTITUD RENOVADORA,3175,POSITIVO,661
1,0.0,2,3,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,193
1,0.0,2,3,351,PRINCIPIOS Y VALORES,3172,POSITIVO,654
1,0.0,2,3,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,12426
1,0.0,2,8,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,192
1,0.0,2,8,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,112
1,0.0,2,8,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,73
1,0.0,2,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,21
1,0.0,2,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,140
1,0.0,2,8,92,POLITICA OBRERA,3020,POSITIVO,120
1,0.0,2,8,94,PROYECTO JOVEN,3022,POSITIVO,6
1,0.0,2,8,94,PROYECTO JOVEN,3024,POSITIVO,0
1,0.0,2,8,94,PROYECTO JOVEN,3028,POSITIVO,0
1,0.0,2,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,86
1,0.0,2,8,131,FRENTE LIBER.AR,3002,POSITIVO,1
1,0.0,2,8,131,FRENTE LIBER.AR,3004,POSITIVO,0
1,0.0,2,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,20220
1,0.0,2,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,38046
1,0.0,2,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,647
1,0.0,2,8,134,UNION POR LA PATRIA,3005,POSITIVO,12526
1,0.0,2,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,12589
1,0.0,2,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,2170
1,0.0,2,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,501
1,0.0,2,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,656
1,0.0,2,9,5,DEMOCRATA CRISTIANO,3179,POSITIVO,86
1,0.0,2,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,109
1,0.0,2,9,77,FE,3164,POSITIVO,0
1,0.0,2,9,77,FE,3271,POSITIVO,0
1,0.0,2,9,77,FE,3309,POSITIVO,0
1,0.0,2,9,92,POLITICA OBRERA,3020,POSITIVO,129
1,0.0,2,9,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,82
1,0.0,2,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,20078
1,0.0,2,9,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,37377
1,0.0,2,9,135,LA LIBERTAD AVANZA,3016,POSITIVO,12759
1,0.0,2,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,2208
1,0.0,2,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,503
1,0.0,2,9,262,EL MOVIMIENTO,3142,POSITIVO,50
1,0.0,2,9,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,55
1,0.0,2,9,345,REPUBLICANOS UNIDOS,3263,POSITIVO,72
1,0.0,2,9,347,APTITUD RENOVADORA,3175,POSITIVO,710
1,0.0,2,9,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,193
1,0.0,2,9,351,PRINCIPIOS Y VALORES,3172,POSITIVO,652
1,0.0,2,9,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,12419
1,0.0,3,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,521
1,0.0,3,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,154
1,0.0,3,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,238
1,0.0,3,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,174
1,0.0,3,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,98
1,0.0,3,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,361
1,0.0,3,1,92,POLITICA OBRERA,3020,POSITIVO,348
1,0.0,3,1,94,PROYECTO JOVEN,3022,POSITIVO,0
1,0.0,3,1,94,PROYECTO JOVEN,3023,POSITIVO,1
1,0.0,3,1,94,PROYECTO JOVEN,3024,POSITIVO,0
1,0.0,3,1,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,182
1,0.0,3,1,131,FRENTE LIBER.AR,3002,POSITIVO,1
1,0.0,3,1,131,FRENTE LIBER.AR,3003,POSITIVO,0
1,0.0,3,1,131,FRENTE LIBER.AR,3004,POSITIVO,0
1,0.0,3,1,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,17744
1,0.0,3,1,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,24010
1,0.0,3,1,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,984
1,0.0,3,1,134,UNION POR LA PATRIA,3005,POSITIVO,18478
1,0.0,3,1,134,UNION POR LA PATRIA,3006,POSITIVO,7773
1,0.0,3,1,135,LA LIBERTAD AVANZA,3016,POSITIVO,19510
1,0.0,3,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4210
1,0.0,3,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1018
1,0.0,3,1,137,PRINCIPIOS Y VALORES,3011,POSITIVO,1445
1,0.0,3,3,5,DEMOCRATA CRISTIANO,3179,POSITIVO,122
1,0.0,3,3,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,243
1,0.0,3,3,77,FE,3164,POSITIVO,0
1,0.0,3,3,77,FE,3271,POSITIVO,0
1,0.0,3,3,77,FE,3309,POSITIVO,1
1,0.0,3,3,92,POLITICA OBRERA,3020,POSITIVO,363
1,0.0,3,3,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,180
1,0.0,3,3,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,17355
1,0.0,3,3,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,23600
1,0.0,3,3,135,LA LIBERTAD AVANZA,3016,POSITIVO,19421
1,0.0,3,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4399
1,0.0,3,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1096
1,0.0,3,3,262,EL MOVIMIENTO,3142,POSITIVO,116
1,0.0,3,3,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,141
1,0.0,3,3,345,REPUBLICANOS UNIDOS,3263,POSITIVO,173
1,0.0,3,3,347,APTITUD RENOVADORA,3175,POSITIVO,926
1,0.0,3,3,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,521
1,0.0,3,3,351,PRINCIPIOS Y VALORES,3172,POSITIVO,1406
1,0.0,3,3,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,25398
1,0.0,3,8,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,514
1,0.0,3,8,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,242
1,0.0,3,8,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,175
1,0.0,3,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,101
1,0.0,3,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,355
1,0.0,3,8,92,POLITICA OBRERA,3020,POSITIVO,347
1,0.0,3,8,94,PROYECTO JOVEN,3022,POSITIVO,0
1,0.0,3,8,94,PROYECTO JOVEN,3024,POSITIVO,6
1,0.0,3,8,94,PROYECTO JOVEN,3028,POSITIVO,0
1,0.0,3,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,178
1,0.0,3,8,131,FRENTE LIBER.AR,3002,POSITIVO,1
1,0.0,3,8,131,FRENTE LIBER.AR,3004,POSITIVO,0
1,0.0,3,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,17448
1,0.0,3,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,23636
1,0.0,3,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,906
1,0.0,3,8,134,UNION POR LA PATRIA,3005,POSITIVO,25487
1,0.0,3,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,19422
1,0.0,3,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4372
1,0.0,3,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1085
1,0.0,3,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,1413
1,0.0,3,9,5,DEMOCRATA CRISTIANO,3179,POSITIVO,120
1,0.0,3,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,241
1,0.0,3,9,77,FE,3164,POSITIVO,0
1,0.0,3,9,77,FE,3271,POSITIVO,0
1,0.0,3,9,77,FE,3309,POSITIVO,2
1,0.0,3,9,92,POLITICA OBRERA,3020,POSITIVO,359
1,0.0,3,9,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,178
1,0.0,3,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,17307
1,0.0,3,9,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,23439
1,0.0,3,9,135,LA LIBERTAD AVANZA,3016,POSITIVO,19340
1,0.0,3,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4459
1,0.0,3,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1103
1,0.0,3,9,262,EL MOVIMIENTO,3142,POSITIVO,115
1,0.0,3,9,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,143
1,0.0,3,9,345,REPUBLICANOS UNIDOS,3263,POSITIVO,172
1,0.0,3,9,347,APTITUD RENOVADORA,3175,POSITIVO,913
1,0.0,3,9,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,524
1,0.0,3,9,351,PRINCIPIOS Y VALORES,3172,POSITIVO,1403
1,0.0,3,9,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,25289
1,0.0,4,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,636
1,0.0,4,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,216
1,0.0,4,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,457
1,0.0,4,1,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,284
1,0.0,4,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,158
1,0.0,4,1,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,419
1,0.0,4,1,92,POLITICA OBRERA,3020,POSITIVO,381
1,0.0,4,1,94,PROYECTO JOVEN,3022,POSITIVO,2
1,0.0,4,1,94,PROYECTO JOVEN,3023,POSITIVO,1
1,0.0,4,1,94,PROYECTO JOVEN,3024,POSITIVO,2
1,0.0,4,1,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,268
1,0.0,4,1,131,FRENTE LIBER.AR,3002,POSITIVO,3
1,0.0,4,1,131,FRENTE LIBER.AR,3003,POSITIVO,7
1,0.0,4,1,131,FRENTE LIBER.AR,3004,POSITIVO,3
1,0.0,4,1,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,19009
1,0.0,4,1,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,23044
1,0.0,4,1,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,1030
1,0.0,4,1,134,UNION POR LA PATRIA,3005,POSITIVO,23112
1,0.0,4,1,134,UNION POR LA PATRIA,3006,POSITIVO,9049
1,0.0,4,1,135,LA LIBERTAD AVANZA,3016,POSITIVO,24587
1,0.0,4,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4383
1,0.0,4,1,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1521
1,0.0,4,1,137,PRINCIPIOS Y VALORES,3011,POSITIVO,1755
1,0.0,4,3,5,DEMOCRATA CRISTIANO,3179,POSITIVO,214
1,0.0,4,3,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,439
1,0.0,4,3,77,FE,3164,POSITIVO,1
1,0.0,4,3,77,FE,3271,POSITIVO,3
1,0.0,4,3,77,FE,3309,POSITIVO,1
1,0.0,4,3,92,POLITICA OBRERA,3020,POSITIVO,399
1,0.0,4,3,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,262
1,0.0,4,3,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,18621
1,0.0,4,3,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,22669
1,0.0,4,3,135,LA LIBERTAD AVANZA,3016,POSITIVO,24300
1,0.0,4,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4518
1,0.0,4,3,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1563
1,0.0,4,3,262,EL MOVIMIENTO,3142,POSITIVO,209
1,0.0,4,3,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,232
1,0.0,4,3,345,REPUBLICANOS UNIDOS,3263,POSITIVO,241
1,0.0,4,3,347,APTITUD RENOVADORA,3175,POSITIVO,1023
1,0.0,4,3,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,630
1,0.0,4,3,351,PRINCIPIOS Y VALORES,3172,POSITIVO,1736
1,0.0,4,3,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,30812
1,0.0,4,8,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,632
1,0.0,4,8,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,451
1,0.0,4,8,57,MOVIMIENTO DE ACCION VECINAL,3025,POSITIVO,277
1,0.0,4,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3026,POSITIVO,156
1,0.0,4,8,90,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,3027,POSITIVO,416
1,0.0,4,8,92,POLITICA OBRERA,3020,POSITIVO,392
1,0.0,4,8,94,PROYECTO JOVEN,3022,POSITIVO,1
1,0.0,4,8,94,PROYECTO JOVEN,3024,POSITIVO,2
1,0.0,4,8,94,PROYECTO JOVEN,3028,POSITIVO,1
1,0.0,4,8,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,259
1,0.0,4,8,131,FRENTE LIBER.AR,3002,POSITIVO,3
1,0.0,4,8,131,FRENTE LIBER.AR,3004,POSITIVO,3
1,0.0,4,8,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,18637
1,0.0,4,8,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,22796
1,0.0,4,8,133,HACEMOS POR NUESTRO PAIS,3001,POSITIVO,1006
1,0.0,4,8,134,UNION POR LA PATRIA,3005,POSITIVO,30888
1,0.0,4,8,135,LA LIBERTAD AVANZA,3016,POSITIVO,24383
1,0.0,4,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4501
1,0.0,4,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1545
1,0.0,4,8,137,PRINCIPIOS Y VALORES,3011,POSITIVO,1738
1,0.0,4,9,5,DEMOCRATA CRISTIANO,3179,POSITIVO,207
1,0.0,4,9,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,442
1,0.0,4,9,77,FE,3164,POSITIVO,1
1,0.0,4,9,77,FE,3271,POSITIVO,3
1,0.0,4,9,77,FE,3309,POSITIVO,1
1,0.0,4,9,92,POLITICA OBRERA,3020,POSITIVO,394
1,0.0,4,9,95,FRENTE PATRIOTA FEDERAL,3021,POSITIVO,263
1,0.0,4,9,132,JUNTOS POR EL CAMBIO,3007,POSITIVO,18482
1,0.0,4,9,132,JUNTOS POR EL CAMBIO,3008,POSITIVO,22592
1,0.0,4,9,135,LA LIBERTAD AVANZA,3016,POSITIVO,24298
1,0.0,4,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3009,POSITIVO,4524
1,0.0,4,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,3010,POSITIVO,1570
1,0.0,4,9,262,EL MOVIMIENTO,3142,POSITIVO,203
1,0.0,4,9,343,MOVIMIENTO DE JUBILADOS Y JUVENTUD,3724,POSITIVO,235
1,0.0,4,9,345,REPUBLICANOS UNIDOS,3263,POSITIVO,242
1,0.0,4,9,347,APTITUD RENOVADORA,3175,POSITIVO,1000
1,0.0,4,9,350,LA IZQUIERDA EN LA CIUDAD,3017,POSITIVO,624
1,0.0,4,9,351,PRINCIPIOS Y VALORES,3172,POSITIVO,1728
1,0.0,4,9,554,ALIANZA UNION POR LA PATRIA,3111,POSITIVO,30663
1,0.0,5,1,13,MOVIMIENTO AL SOCIALISMO,3017,POSITIVO,522
1,0.0,5,1,20,UNION DEL CENTRO DEMOCRATICO,3018,POSITIVO,103
1,0.0,5,1,40,MOVIMIENTO LIBRES DEL SUR,3019,POSITIVO,210
