año,eleccion_tag,cargo_nombre,agrupacion_nombre,lista_numero,votos_tipo,001013,001014,001015,001016,001017,001018,001019,001020,001021,01013A
2011,GRAL11n,Diputado Nacional,Alianza Frente para la Victoria,0,POSITIVO,55.00669258716297,74.94205862304023,58.56245090337785,64.14414414414415,74.5340028938633,69.92888587876736,60.74380165289256,76.19047619047619,79.75708502024291,77.77777777777779
2011,GRAL11n,Diputado Nacional,Alianza Unión para el Desarrollo Social,0,POSITIVO,10.816495633883614,5.828220858895705,8.366064414768264,7.3873873873873865,6.060090220444294,6.688113782593972,10.330578512396695,7.142857142857142,6.443994601889338,2.083333333333333
2011,GRAL11n,Diputado Nacional,Coalición Cívica - Afirmación para una República Igualitaria ARI,0,POSITIVO,2.3264707757027216,1.117927743694615,1.7674783974862531,1.4414414414414414,1.0043407949612733,1.117507619370132,3.71900826446281,4.761904761904762,1.6531713900134952,1.3888888888888888
2011,GRAL11n,Gobernador,Alianza Frente Amplio Progresista,0,POSITIVO,17.580926536150418,7.794743080248205,17.016596680663866,13.797313797313798,8.16628900122015,9.587610927440405,13.080168776371309,12.5,5.314685314685315,6.015037593984962
2011,GRAL11n,Gobernador,Alianza Frente Popular,0,POSITIVO,3.3016734509271823,2.3286620651188734,2.8194361127774443,2.503052503052503,2.771483353669165,3.079867757090656,5.9071729957805905,2.5,2.2552447552447554,6.7669172932330826
2011,GRAL11n,Gobernador,Alianza Frente de Izquierda y de los Trabajadores,0,POSITIVO,1.9189765458422177,1.6454019382277068,2.499500099980004,2.258852258852259,1.6036255882865609,1.8096398120758657,0.42194092827004215,0.0,0.9790209790209791,1.5037593984962405
2011,GRAL11n,Gobernador,Alianza Frente para la Victoria,0,POSITIVO,58.015119209149056,77.55002440214739,61.807638472305534,65.995115995116,76.45982220672826,72.80320167043675,59.49367088607595,75.0,80.45454545454545,75.18796992481202
2011,GRAL11n,Gobernador,Alianza Unión para el Desarrollo Social,0,POSITIVO,14.860761129417845,8.101512933138116,12.177564487102579,11.72161172161172,8.384172912672128,10.109622411693058,14.767932489451477,7.5,7.674825174825174,3.7593984962406015
2011,GRAL11n,Gobernador,Coalición Cívica - Afirmación para una República Igualitaria ARI,0,POSITIVO,1.6282225237449117,0.9900299797810779,1.1597680463907218,1.15995115995116,0.8018127941432804,0.9048199060379328,2.9535864978902953,2.5,1.153846153846154,1.5037593984962405
2011,GRAL11n,Gobernador,Nuevo Encuentro,0,POSITIVO,2.694320604768366,1.589625601338632,2.519496100779844,2.564102564102564,1.8127941432804602,1.705237515225335,3.375527426160337,0.0,2.1678321678321675,5.263157894736842
2011,GRAL11n,Presidente,Alianza Compromiso Federal,0,POSITIVO,6.925967905506174,5.8039415779067545,7.826576576576577,6.674082313681868,5.557322308793131,6.891745392597182,6.95970695970696,2.127659574468085,3.89937106918239,7.2727272727272725
2011,GRAL11n,Presidente,Alianza Frente Amplio Progresista,0,POSITIVO,22.012766211298693,9.51591300465591,19.80105105105105,16.85205784204672,9.898235013515661,11.986990862629703,13.553113553113553,12.76595744680851,6.289308176100629,5.454545454545454
2011,GRAL11n,Presidente,Alianza Frente Popular,0,POSITIVO,4.617311937004116,3.0933095222909626,3.6974474474474475,3.114571746384872,3.70488153919542,3.8562800061948272,6.95970695970696,2.127659574468085,2.8144654088050314,7.878787878787878
2011,GRAL11n,Presidente,Alianza Frente de Izquierda y de los Trabajadores,0,POSITIVO,2.3563801228896977,1.651891064481153,2.5713213213213213,2.39154616240267,1.7013833677850216,1.7035775127768313,0.7326007326007326,0.0,1.0062893081761006,0.6060606060606061
2011,GRAL11n,Presidente,Alianza Frente para la Victoria,0,POSITIVO,53.34367356678399,73.52509726385611,57.52627627627628,63.01446051167965,72.6745110510415,68.3289453306489,58.97435897435898,72.3404255319149,78.33333333333333,75.75757575757575
2011,GRAL11n,Presidente,Alianza Unión para el Desarrollo Social,0,POSITIVO,8.828968561713298,5.306460871229032,7.301051051051051,6.562847608453838,5.676578152329464,6.241288524082391,9.89010989010989,8.51063829787234,6.415094339622642,1.8181818181818181
2011,GRAL11n,Presidente,Coalición Cívica - Afirmación para una República Igualitaria ARI,0,POSITIVO,1.9149316948040327,1.1033866955800753,1.2762762762762763,1.3904338153503892,0.7870885673397996,0.9911723710701564,2.93040293040293,2.127659574468085,1.2421383647798743,1.2121212121212122
2011,GRAL11n,Senador Nacional,Alianza Compromiso Federal,0,POSITIVO,5.348645390520907,4.7686306160882435,5.81532416502947,5.493207324276432,4.52147701582517,5.354462051709758,3.614457831325301,0.0,2.9177718832891246,6.0
2011,GRAL11n,Senador Nacional,Alianza Frente Amplio Progresista,0,POSITIVO,20.436520525347376,8.804143126177024,19.096267190569744,15.53455404607206,9.135058193083815,11.125938281901584,13.654618473895583,11.904761904761903,5.835543766578249,4.666666666666667
2011,GRAL11n,Senador Nacional,Alianza Frente Popular,0,POSITIVO,4.961614110779773,3.2149582997040627,4.086444007858546,3.484937979917307,3.726031985263334,4.3035863219349455,6.827309236947792,2.380952380952381,2.8514588859416445,8.666666666666668
2011,GRAL11n,Senador Nacional,Alianza Frente de Izquierda y de los Trabajadores,0,POSITIVO,2.74094283357655,1.977401129943503,3.182711198428291,2.835203780271707,2.043037762706188,2.185154295246038,0.8032128514056224,0.0,1.0610079575596816,0.6666666666666667
2011,GRAL11n,Senador Nacional,Alianza Frente para la Victoria,0,POSITIVO,54.28589556500222,74.55609362389023,58.31041257367387,63.91021854695806,73.71682156911999,69.19099249374479,61.044176706827315,73.80952380952381,79.50928381962865,76.66666666666667
2011,GRAL11n,Senador Nacional,Alianza Unión para el Desarrollo Social,0,POSITIVO,9.986675972336782,5.555555555555555,7.956777996070727,7.028942705256941,5.903039437327305,6.672226855713094,10.441767068273093,7.142857142857142,6.299734748010611,2.0
2011,GRAL11n,Senador Nacional,Coalición Cívica - Afirmación para una República Igualitaria ARI,0,POSITIVO,2.2397056024363935,1.1232176486413774,1.5520628683693516,1.7129356172474897,0.9545340366742026,1.1676396997497915,3.614457831325301,4.761904761904762,1.5251989389920424,1.3333333333333335
2011,GRAL11n,Senador Provincial,Alianza Compromiso Federal,0,POSITIVO,4.786392405063291,4.241055677087009,5.277044854881266,4.925187032418952,3.9786171238278856,4.585036431491026,2.9787234042553195,0.0,2.7600849256900215,7.462686567164178
2011,GRAL11n,Senador Provincial,Alianza Frente Amplio Progresista,0,POSITIVO,18.037974683544302,7.875238162444428,17.49543332656789,14.401496259351621,8.036105512225046,9.170072862982051,13.617021276595745,12.82051282051282,5.219391365888181,5.223880597014925
2011,GRAL11n,Senador Provincial,Alianza Frente Popular,0,POSITIVO,3.6590189873417724,2.40632277185802,2.8414856910899124,2.680798004987531,2.7342038384015424,3.1810911675848588,5.531914893617021,2.564102564102564,2.3177636234961074,6.7164179104477615
2011,GRAL11n,Senador Provincial,Alianza Frente para la Victoria,0,POSITIVO,57.37737341772152,76.84708206901418,61.33549827481226,65.46134663341647,76.06695294014547,72.80966767371602,59.148936170212764,76.92307692307693,79.91861288039632,71.64179104477611
2011,GRAL11n,Senador Provincial,Alianza Unión para el Desarrollo Social,0,POSITIVO,12.361550632911394,6.245148542798673,9.864014613354982,9.102244389027431,6.870563491367979,8.032699484627688,13.191489361702127,7.6923076923076925,6.758669497523001,2.2388059701492535
2011,GRAL11n,Senador Provincial,Coalición Cívica - Afirmación para una República Igualitaria ARI,0,POSITIVO,1.6350210970464136,0.9173664526144943,1.1365942764359651,1.1221945137157108,0.7273683288055386,0.7464012795450506,2.127659574468085,0.0,1.2208067940552019,1.4925373134328357
2011,GRAL11n,Senador Provincial,Nuevo Encuentro,0,POSITIVO,2.1426687763713077,1.467786324183191,2.049928962857723,2.306733167082294,1.5861887652265358,1.4750311000533143,3.404255319148936,0.0,1.8046709129511678,5.223880597014925
2013,GRAL13n,Diputado Nacional,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,0,POSITIVO,4.6379413524835424,3.8556539550575337,5.41279387643521,5.643919958953309,3.2362459546925564,4.486703313029268,0.7380073800738007,0.0,1.685137391832397,0.0
2013,GRAL13n,Diputado Nacional,FRENTE PARA LA VICTORIA,0,POSITIVO,26.247755834829444,34.74305681065125,26.95462001093494,26.731657260133403,33.81500714984572,30.010399643440795,26.56826568265683,41.66666666666667,43.0848641263094,48.4375
2013,GRAL13n,Diputado Nacional,FRENTE PROGRESISTA CIVICO Y SOCIAL,0,POSITIVO,18.41412327947337,7.934212904391831,15.23601239292874,15.289892252437149,8.609919470158802,8.364284653097608,16.974169741697416,8.333333333333332,7.332624867162593,3.125
2013,GRAL13n,Diputado Nacional,FRENTE RENOVADOR,0,POSITIVO,44.29084380610413,46.25579854208085,45.92673592126845,45.972293483837866,47.2190863249793,50.37884415391473,45.018450184501845,47.22222222222222,42.705328677698496,43.75
2013,GRAL13n,Diputado Nacional,UNIDOS POR LA LIBERTAD Y EL TRABAJO,0,POSITIVO,5.745062836624776,6.3738779444544855,5.759066885365409,5.797845048742945,6.231655001128924,5.972366661714455,7.380073800738007,2.7777777777777777,4.645513890997419,2.34375
2013,GRAL13n,Diputado Nacional,UNION CON FE,0,POSITIVO,0.6642728904847397,0.837399843364058,0.7107709130672498,0.5643919958953308,0.8880860991947017,0.7874015748031495,3.3210332103321036,0.0,0.5465310459996964,2.34375
2013,GRAL13n,Intendente,COMPROMISO FEDERAL,0,POSITIVO,1.1638479723586106,1.1499938172375417,1.0879759894954042,0.5759162303664921,1.0216912920465262,1.0718599033816425,2.6515151515151514,0.0,0.8165151748574949,3.816793893129771
2013,GRAL13n,Intendente,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,0,POSITIVO,4.303812814451112,3.759119574625943,4.8208591258675675,5.026178010471204,3.1122288588494187,3.985507246376811,2.272727272727273,0.0,3.096595285780311,0.0
2013,GRAL13n,Intendente,FRENTE PARA LA VICTORIA,0,POSITIVO,5.194883918288173,8.303449981451713,5.158506846745451,6.701570680628273,8.872995913234833,7.7143719806763285,6.4393939393939394,22.857142857142858,24.38761361885688,12.977099236641221
2013,GRAL13n,Intendente,FRENTE PROGRESISTA CIVICO Y SOCIAL,0,POSITIVO,20.37946293265442,9.552367998021516,18.007878446820484,15.863874345549739,9.792518076076707,10.46195652173913,17.803030303030305,11.428571428571429,7.595131720844246,3.0534351145038165
2013,GRAL13n,Intendente,FRENTE RENOVADOR,0,POSITIVO,34.08498514881494,35.847656733028316,33.82104670793472,33.56020942408377,36.86733731530965,37.45471014492754,41.66666666666667,42.857142857142854,33.87767678323833,38.93129770992366
2013,GRAL13n,Intendente,FRENTE SOCIAL DE LA PROVINCIA DE BUENOS AIRES,0,POSITIVO,11.65666484815421,13.7813775194757,15.625586193959856,14.083769633507853,13.981452373467462,13.632246376811594,8.712121212121213,11.428571428571429,14.235094746572177,18.3206106870229
2013,GRAL13n,Intendente,NUEVO ZARATE,0,POSITIVO,18.397284354731163,21.658216891307035,16.7323203901707,18.272251308900522,20.300220056585978,20.13888888888889,12.121212121212121,8.571428571428571,11.754737328608842,20.610687022900763
2013,GRAL13n,Intendente,UNIDOS POR LA LIBERTAD Y EL TRABAJO,0,POSITIVO,4.819058010547373,5.947817484852232,4.745826299005815,5.9162303664921465,6.051556114429425,5.540458937198068,8.333333333333332,2.857142857142857,4.236635341241719,2.2900763358778624
2013,PASO13n,Diputado Nacional,COMPROMISO FEDERAL,3016.0,POSITIVO,0.3111552466070837,0.864397622906537,0.3264639869414405,0.1768867924528302,0.8891928864569083,0.7275666936135812,3.543307086614173,0.0,0.9692787908657796,0.0
2013,PASO13n,Diputado Nacional,COMPROMISO FEDERAL,3017.0,POSITIVO,0.0,0.02025931928687196,0.0,0.0,0.008549931600547196,0.0,0.0,0.0,0.0821422704123542,0.0
2013,PASO13n,Diputado Nacional,COMPROMISO FEDERAL,3018.0,POSITIVO,0.08606421714664018,0.24311183144246357,0.4896959804121608,0.1768867924528302,0.22229822161422708,0.2425222312045271,1.1811023622047243,0.0,0.8871365204534253,0.0
2013,PASO13n,Diputado Nacional,COMPROMISO FEDERAL,3019.0,POSITIVO,2.0523005627275737,3.3427876823338734,3.7339318506427257,1.8867924528301887,2.231532147742818,1.8593371059013744,3.937007874015748,3.571428571428571,1.4949893215048464,1.7094017094017095
2013,PASO13n,Diputado Nacional,FRENTE PARA LA VICTORIA,3323.0,POSITIVO,26.34889109566369,34.14370610480822,27.259742909610285,26.827830188679247,34.644322845417236,31.366208569118836,22.440944881889763,32.142857142857146,48.66108099227863,45.2991452991453
2013,PASO13n,Diputado Nacional,FRENTE PROGRESISTA CIVICO Y SOCIAL,3310.0,POSITIVO,20.74809665673618,9.515126958400865,17.588247296470108,15.860849056603774,11.499658002735979,12.772837510105091,20.866141732283463,17.857142857142858,9.19993428618367,5.982905982905983
2013,PASO13n,Diputado Nacional,FRENTE RENOVADOR,3307.0,POSITIVO,36.71631909963588,36.993517017828204,36.339522546419104,40.33018867924528,35.730164158686726,38.98140662894099,31.10236220472441,46.42857142857143,29.850501067849518,37.60683760683761
2013,PASO13n,Diputado Nacional,UNIDOS POR LA LIBERTAD Y EL TRABAJO,3334.0,POSITIVO,12.989076464746773,13.708806050783359,12.650479493980821,14.033018867924529,13.440492476060193,13.177041228779304,14.173228346456693,0.0,8.164941678988006,8.547008547008547
2013,PASO13n,Diputado Nacional,UNION CON FE,3335.0,POSITIVO,0.7480966567361801,1.1682874122096165,1.6119159355233625,0.7075471698113208,1.3337893296853625,0.8730800323362976,2.7559055118110236,0.0,0.6899950714637753,0.8547008547008548
2013,PASO13n,Diputado Provincial,COMPROMISO FEDERAL,3018.0,POSITIVO,0.09536135140657993,0.2235684407904226,0.33819488480236737,0.18438844499078058,0.2327038396133536,0.2859064917591658,1.282051282051282,0.0,0.9280336193311154,0.0
2013,PASO13n,Diputado Provincial,COMPROMISO FEDERAL,3019.0,POSITIVO,2.649683264082828,3.9881725082936677,3.2551257662227857,2.8272894898586354,2.6492437125212565,2.5563403969054828,3.8461538461538463,3.7037037037037033,2.2938189458938893,1.834862385321101
2013,PASO13n,Diputado Provincial,FRENTE PARA LA VICTORIA,3323.0,POSITIVO,27.116681424971052,35.64834847829223,27.964489537095748,27.781192378610942,36.37340016110266,32.45879582912883,24.358974358974358,29.629629629629626,49.48345298546664,46.788990825688074
2013,PASO13n,Diputado Provincial,FRENTE PROGRESISTA CIVICO Y SOCIAL,3310.0,POSITIVO,22.525713507254274,10.28414827635944,17.374762206721623,17.332513829133376,12.145350398281572,14.228052472250251,21.794871794871796,18.51851851851852,9.875678515146209,6.422018348623854
2013,PASO13n,Diputado Provincial,FRENTE RENOVADOR,3307.0,POSITIVO,34.26878278046455,34.624260781768356,35.7852462481505,37.55377996312232,33.7241564485814,36.226034308779006,30.34188034188034,48.148148148148145,28.31378042374365,34.862385321100916
2013,PASO13n,Diputado Provincial,UNIDOS POR LA LIBERTAD Y EL TRABAJO,3334.0,POSITIVO,12.540017709965262,13.839607673445839,11.879095328683153,13.521819299323909,13.514722992929384,13.387151025899765,14.957264957264957,0.0,8.43985291542637,9.174311926605505
2013,PASO13n,Diputado Provincial,UNION CON FE,3335.0,POSITIVO,0.8037599618554594,1.3918938410500505,3.4030860283238216,0.7990165949600493,1.360422446970375,0.8577194752774974,3.418803418803419,0.0,0.6653825949921205,0.9174311926605505
2013,PASO13n,Intendente,COMPROMISO FEDERAL,3018.0,POSITIVO,0.10101010101010101,0.2749312671832042,0.3812246842983083,0.1370801919122687,0.2779493514515133,0.43010752688172044,1.8957345971563981,0.0,0.9381581466590082,1.0526315789473684
2013,PASO13n,Intendente,COMPROMISO FEDERAL,3019.0,POSITIVO,3.1546231546231547,4.532200283262518,3.383369073147487,2.467443454420836,2.9030265596046942,2.541544477028348,3.7914691943127963,3.7037037037037033,2.642159678345778,2.1052631578947367
2013,PASO13n,Intendente,FRENTE PARA LA VICTORIA,3323.0,POSITIVO,7.599067599067599,10.18911938681996,6.909697402906838,8.910212474297465,12.044471896232242,11.143695014662756,8.530805687203792,7.4074074074074066,31.342140532261155,28.421052631578945
2013,PASO13n,Intendente,FRENTE PROGRESISTA CIVICO Y SOCIAL,3311.0,POSITIVO,8.25951825951826,4.1989502624343915,10.173933762211103,6.854009595613434,4.982499485278979,5.102639296187683,4.265402843601896,3.7037037037037033,2.2400919012062035,2.1052631578947367
2013,PASO13n,Intendente,FRENTE PROGRESISTA CIVICO Y SOCIAL,3327.0,POSITIVO,6.262626262626263,3.2741814546363406,6.19490111984751,5.414667580534613,4.117768169652049,5.043988269794721,6.161137440758294,0.0,2.488991001340226,3.1578947368421053
2013,PASO13n,Intendente,FRENTE PROGRESISTA CIVICO Y SOCIAL,3385.0,POSITIVO,12.96037296037296,6.365075397817212,10.459852275434836,8.70459218642906,6.495779287626107,6.119257086999022,14.691943127962084,14.814814814814813,6.8734443806241625,2.1052631578947367
2013,PASO13n,Intendente,FRENTE RENOVADOR,3307.0,POSITIVO,33.42657342657343,35.89102724318921,33.9051703597808,35.98355037697053,34.46571957998765,37.028347996089934,32.70142180094787,48.148148148148145,26.421596783457783,36.84210526315789
2013,PASO13n,Intendente,FRENTE SOCIAL DE LA PROVINCIA DE BUENOS AIRES,3342.0,POSITIVO,14.988344988344988,18.9952511872032,15.701691684536573,17.272104180945853,18.344657195799876,17.20430107526882,9.47867298578199,22.22222222222222,17.863296955772544,12.631578947368421
2013,PASO13n,Intendente,UNIDOS POR LA LIBERTAD Y EL TRABAJO,3334.0,POSITIVO,12.121212121212121,14.871282179455136,11.913271384322135,13.433858807402329,14.659254683961292,14.50635386119257,14.691943127962084,0.0,8.366838981428298,10.526315789473683
2013,PASO13n,Intendente,UNION CON FE,3335.0,POSITIVO,1.1266511266511265,1.4079813379988335,0.9768882535144151,0.822481151473612,1.7088737904056004,0.8797653958944283,3.7914691943127963,0.0,0.823281638904844,1.0526315789473684
2015,BLTG15n,Presidente,CAMBIEMOS,0,POSITIVO,57.94348416022653,40.49221821315095,55.31129088990503,50.671441360787824,40.99481865284974,46.98662253482278,54.94880546075085,37.5,31.82611029115792,30.37037037037037
2015,BLTG15n,Presidente,FRENTE PARA LA VICTORIA,0,POSITIVO,42.05651583977347,59.507781786849044,44.68870911009497,49.328558639212176,59.00518134715026,53.013377465177214,45.051194539249146,62.5,68.17388970884207,69.62962962962963
2015,GRAL15n,Concejal,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,0,POSITIVO,2.2575649273290446,2.627102627102627,2.6157320286036883,2.2284122562674096,1.9880715705765408,2.513011152416357,2.4475524475524475,0.0,1.211556383970177,0.0
2015,GRAL15n,Concejal,ALIANZA FRENTE PARA LA VICTORIA,0,POSITIVO,12.985465808911126,19.30951930951931,14.057207376740685,17.96657381615599,22.901055207218228,17.144981412639403,19.93006993006993,22.857142857142858,47.17303510406959,40.0
2015,GRAL15n,Concejal,ALIANZA PROGRESISTAS,0,POSITIVO,3.204670002382654,1.6758016758016758,3.9330071509220925,2.7390900649953576,1.9957179996941428,1.9925650557620818,2.097902097902098,0.0,1.382416899658279,1.6
2015,GRAL15n,Concejal,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),0,POSITIVO,12.866333095067905,15.655515655515655,14.433571697403085,14.531104921077064,16.348065453433247,17.576208178438662,19.230769230769234,14.285714285714285,11.199130164647405,16.0
2015,GRAL15n,Concejal,CAMBIEMOS BUENOS AIRES,0,POSITIVO,26.918036692875862,17.230517230517233,23.089951072638314,23.166202414113275,17.87735127695366,18.810408921933085,25.874125874125873,22.857142857142858,15.78129853991923,15.2
2015,GRAL15n,Concejal,NUEVO ZARATE,0,POSITIVO,41.767929473433405,43.5015435015435,41.87053067369214,39.3686165273909,38.889738492124174,41.96282527881041,30.419580419580424,40.0,23.25256290773532,27.200000000000003
2015,GRAL15n,Diputado Nacional,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,0,POSITIVO,3.988995873452544,3.299606882773732,4.576271186440678,4.391891891891892,2.940261356565028,4.130467916476147,2.5547445255474455,0.0,1.8805309734513276,0.0
2015,GRAL15n,Diputado Nacional,ALIANZA FRENTE PARA LA VICTORIA,0,POSITIVO,32.468425659622355,46.63272539795064,33.314500941619585,38.12741312741313,45.72962041070318,39.750038103947574,32.11678832116788,52.77777777777778,60.872313527180786,60.86956521739131
2015,GRAL15n,Diputado Nacional,ALIANZA PROGRESISTAS,0,POSITIVO,4.08903338752032,1.9655861313398206,4.011299435028248,3.3301158301158305,2.092408214063472,2.408169486358787,2.18978102189781,2.7777777777777777,1.8647281921618204,1.7391304347826086
2015,GRAL15n,Diputado Nacional,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),0,POSITIVO,19.90121295485807,24.631049816330478,22.297551789077215,22.152509652509654,25.692283758556318,27.17573540618808,26.277372262773724,19.444444444444446,16.49810366624526,20.0
2015,GRAL15n,Diputado Nacional,CAMBIEMOS BUENOS AIRES,0,POSITIVO,39.55233212454671,23.471031771605336,35.80037664783428,31.998069498069498,23.54542626011201,26.535589087029415,36.86131386861314,25.0,18.884323640960808,17.391304347826086
2015,GRAL15n,Gobernador,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,0,POSITIVO,3.3077805275547774,2.9009020702187036,4.38371239911959,3.619047619047619,2.48343109621391,3.3926669709417316,2.166064981949458,0.0,1.509613856666137,0.0
2015,GRAL15n,Gobernador,ALIANZA FRENTE PARA LA VICTORIA,0,POSITIVO,31.309229190559545,44.90881952105912,31.199559794570796,35.904761904761905,44.21421497676545,37.943100562908874,31.046931407942242,47.05882352941176,58.77959637692675,60.3448275862069
2015,GRAL15n,Gobernador,ALIANZA PROGRESISTAS,0,POSITIVO,2.3420051910424338,1.6224284509053153,2.6595744680851063,1.8095238095238095,1.660699322008075,1.977787920279933,1.8050541516245486,2.941176470588235,1.509613856666137,1.7241379310344827
2015,GRAL15n,Gobernador,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),0,POSITIVO,17.788374479386732,23.10338114089169,19.99266324284666,20.57142857142857,23.981107640740458,25.23961661341853,24.90974729241877,20.588235294117645,15.461624026696331,17.24137931034483
2015,GRAL15n,Gobernador,CAMBIEMOS BUENOS AIRES,0,POSITIVO,45.25261061145651,27.464468816925176,41.764490095377845,38.095238095238095,27.660546964272108,31.446827932450937,40.07220216606498,29.411764705882355,22.739551883044655,20.689655172413794
2015,GRAL15n,Parlamentarios Mercosur Nacionales,ALIANZA CAMBIEMOS,0,POSITIVO,38.99154400250548,23.025853814235557,35.45131751074565,31.789976133651553,22.9393115942029,26.365007541478132,35.714285714285715,25.71428571428571,18.778245285959173,16.0
2015,GRAL15n,Parlamentarios Mercosur Nacionales,ALIANZA COMPROMISO FEDERAL,0,POSITIVO,0.7829627309740057,0.893712097031599,0.9904690712016445,0.7159904534606205,0.9963768115942028,1.0105580693815988,1.7857142857142856,0.0,1.044101605111423,4.0
2015,GRAL15n,Parlamentarios Mercosur Nacionales,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,0,POSITIVO,3.964923269652364,3.102457708266837,4.316950102784526,3.9140811455847255,2.8155193236714977,3.8461538461538463,2.857142857142857,0.0,1.8856163316191368,0.0
2015,GRAL15n,Parlamentarios Mercosur Nacionales,ALIANZA FRENTE PARA LA VICTORIA,0,POSITIVO,32.79674287503915,46.91350143632301,33.619884133806764,38.32935560859189,46.716485507246375,39.457013574660635,31.785714285714285,51.42857142857142,59.63846033972261,60.8
2015,GRAL15n,Parlamentarios Mercosur Nacionales,ALIANZA PROGRESISTAS,0,POSITIVO,3.658001879110554,1.902330035110118,3.6254905625116804,3.2458233890214796,2.030495169082126,2.4585218702865763,2.142857142857143,2.857142857142857,1.714196665108306,0.8
2015,GRAL15n,Parlamentarios Mercosur Nacionales,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),0,POSITIVO,19.80582524271845,24.162144909032875,21.99588861894973,22.004773269689736,24.5018115942029,26.862745098039216,25.71428571428571,20.0,16.939379772479352,18.4
2015,GRAL15n,Parlamentarios Mercosur Provinciales,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,0,POSITIVO,4.015247776365947,3.2513929859062602,4.346989805731871,4.003954522985665,2.9119428482683647,3.951227041210063,2.5925925925925926,0.0,1.6118633139909737,0.0
2015,GRAL15n,Parlamentarios Mercosur Provinciales,ALIANZA FRENTE PARA LA VICTORIA,0,POSITIVO,32.712833545108005,46.68633235004916,33.3910367378342,38.60603064755314,46.451312315576956,39.65118073776818,32.592592592592595,51.42857142857142,61.041263700838165,61.86440677966102
2015,GRAL15n,Parlamentarios Mercosur Provinciales,ALIANZA PROGRESISTAS,0,POSITIVO,3.653113087674714,1.8813503769255981,3.577611079053664,3.163618388531883,1.9956514986799192,2.438647939496836,2.2222222222222223,2.857142857142857,1.8052869116698904,1.694915254237288
2015,GRAL15n,Parlamentarios Mercosur Provinciales,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),0,POSITIVO,19.567979669631512,24.51655195018027,21.984997114829774,21.502718734552644,25.066004037894086,26.97947214076246,25.555555555555554,20.0,16.279819471308834,18.64406779661017
