eleccion_id,cargo_id,fuerza,distrito_id,votos_cantidad
14,3,IZQUIERDA,24,3208
14,3,MASSA,2,8907
14,3,OTROS,1,267548
14,3,OTROS,2,770104
14,3,OTROS,3,12507
14,3,OTROS,4,217170
14,3,OTROS,5,45856
14,3,OTROS,6,49655
14,3,OTROS,7,58084
14,3,OTROS,9,14212
14,3,OTROS,10,31910
14,3,OTROS,12,142
14,3,OTROS,13,98529
14,3,OTROS,14,7939
14,3,OTROS,15,19152
14,3,OTROS,17,28487
14,3,OTROS,18,39545
14,3,OTROS,19,20649
14,3,OTROS,20,7784
14,3,OTROS,21,369931
14,3,OTROS,22,30629
14,3,OTROS,23,119500
14,3,OTROS,24,23467
14,3,PERON,1,599758
14,3,PERON,2,4478075
14,3,PERON,3,103891
14,3,PERON,4,473905
14,3,PERON,5,307014
14,3,PERON,6,331217
14,3,PERON,7,123155
14,3,PERON,8,356692
14,3,PERON,9,203289
14,3,PERON,10,157982
14,3,PERON,11,105915
14,3,PERON,12,93562
14,3,PERON,13,428630
14,3,PERON,14,228724
14,3,PERON,15,132648
14,3,PERON,16,168640
14,3,PERON,17,306401
14,3,PERON,18,228841
14,3,PERON,19,118941
14,3,PERON,20,71011
14,3,PERON,21,824834
14,3,PERON,22,107856
14,3,PERON,23,491705
14,3,PERON,24,36050
14,3,PRO,1,869710
14,3,PRO,2,2841073
14,3,PRO,3,45918
14,3,PRO,4,839166
14,3,PRO,5,210380
14,3,PRO,6,139290
14,3,PRO,7,67482
14,3,PRO,8,295603
14,3,PRO,9,81072
14,3,PRO,10,93914
14,3,PRO,11,69724
14,3,PRO,12,59803
14,3,PRO,13,419380
14,3,PRO,14,167056
14,3,PRO,15,88935
14,3,PRO,16,53560
14,3,PRO,17,254133
14,3,PRO,18,128798
14,3,PRO,19,95349
14,3,PRO,20,30228
14,3,PRO,21,646226
14,3,PRO,22,72020
14,3,PRO,23,223167
14,3,PRO,24,14992
14,3,PROVINCIAL,4,342038
14,3,PROVINCIAL,12,4702
14,3,PROVINCIAL,14,149062
14,3,PROVINCIAL,15,73088
14,3,PROVINCIAL,16,88633
14,3,PROVINCIAL,22,302318
14,3,SOCIALISTA,8,70113
14,3,SOCIALISTA,11,15819
14,3,SOCIALISTA,14,20996
14,4,,1,174461
14,4,,2,637856
14,4,,3,17702
14,4,IZQUIERDA,1,95019
14,4,IZQUIERDA,2,304821
14,4,IZQUIERDA,3,2426
14,4,OTROS,1,166148
14,4,OTROS,2,819388
14,4,OTROS,3,13444
14,4,PERON,1,616906
14,4,PERON,2,4615251
14,4,PERON,3,106277
14,4,PRO,1,898075
14,4,PRO,2,3046003
14,4,PRO,3,46557
14,5,,2,376692
14,5,,3,14032
14,5,IZQUIERDA,2,166733
14,5,IZQUIERDA,3,1974
14,5,MASSA,2,3531
14,5,OTROS,2,409921
14,5,OTROS,3,11090
14,5,PERON,2,2403549
14,5,PERON,3,81185
14,5,PRO,2,1326950
14,5,PRO,3,37573
14,6,,1,127273
14,6,,2,396290
14,6,,3,19515
14,6,IZQUIERDA,1,101239
14,6,IZQUIERDA,2,155459
14,6,IZQUIERDA,3,2429
14,6,MASSA,2,2723
14,6,OTROS,1,238486
14,6,OTROS,2,426511
14,6,OTROS,3,15240
14,6,PERON,1,607946
14,6,PERON,2,2138914
14,6,PERON,3,101050
14,6,PRO,1,879437
14,6,PRO,2,1602742
14,6,PRO,3,44808
14,7,,2,714476
14,7,IZQUIERDA,2,284313
14,7,MASSA,2,6427
14,7,OTROS,2,976034
14,7,PERON,2,4549489
14,7,PRO,2,2884541
14,10,,1,178266
14,10,IZQUIERDA,1,103332
14,10,OTROS,1,181728
14,10,PERON,1,607443
14,10,PRO,1,879742
15,2,,3,0
15,2,,4,0
15,2,,5,0
15,2,,7,93
15,2,,11,0
15,2,,13,985
15,2,,21,0
15,2,,23,0
15,3,,1,0
15,3,,2,5801
15,3,,3,0
15,3,,4,0
15,3,,5,0
15,3,,6,0
15,3,,7,93
15,3,,8,0
15,3,,9,79
15,3,,10,0
15,3,,11,0
15,3,,12,0
15,3,,13,1013
15,3,,14,0
15,3,,15,0
15,3,,16,0
15,3,,17,0
15,3,,18,0
15,3,,19,0
15,3,,20,0
15,3,,21,0
15,3,,22,0
15,3,,23,0
15,3,,24,0
15,5,,2,3565
15,5,,3,0
15,5,,13,907
15,6,,1,0
15,6,,2,3534
15,6,,3,0
15,6,,6,0
15,6,,13,895
15,7,,3,0
15,10,,2,7098
15,10,,3,0
15,10,,13,897
16,2,,3,15585
16,2,,4,97352
16,2,,5,23959
16,2,,7,30167
16,2,,11,13704
16,2,,13,134478
16,2,,21,177332
16,2,,23,41017
16,2,IZQUIERDA,3,5775
16,2,IZQUIERDA,4,85609
16,2,IZQUIERDA,7,25533
16,2,IZQUIERDA,11,13724
16,2,IZQUIERDA,13,49057
16,2,IZQUIERDA,21,34380
16,2,IZQUIERDA,23,19627
16,2,OTROS,3,13189
16,2,OTROS,4,178678
16,2,OTROS,5,15427
16,2,OTROS,7,56798
16,2,OTROS,13,135139
16,2,OTROS,21,388204
16,2,OTROS,23,117043
16,2,PERON,3,91736
16,2,PERON,4,198336
16,2,PERON,5,192747
16,2,PERON,7,73103
16,2,PERON,11,73163
16,2,PERON,13,249458
16,2,PERON,21,494576
16,2,PERON,23,472845
16,2,PRO,3,56310
16,2,PRO,4,869130
16,2,PRO,5,328947
16,2,PRO,7,108342
16,2,PRO,11,93589
16,2,PRO,13,425766
16,2,PRO,21,662344
16,2,PRO,23,342438
16,2,PROVINCIAL,4,444441
16,2,PROVINCIAL,5,10931
16,2,PROVINCIAL,13,31077
16,2,SOCIALISTA,11,5056
16,3,,1,56011
16,3,,2,511124
16,3,,3,15871
16,3,,4,96064
16,3,,5,23362
16,3,,6,43282
16,3,,7,30709
16,3,,8,49036
16,3,,9,9402
16,3,,10,20689
16,3,,11,13446
16,3,,12,11002
16,3,,13,134403
16,3,,14,31105
16,3,,15,33425
16,3,,16,32446
16,3,,17,61811
16,3,,18,22816
16,3,,19,17143
16,3,,20,13348
16,3,,21,176876
16,3,,22,18540
16,3,,23,39024
16,3,,24,11620
16,3,IZQUIERDA,1,113275
16,3,IZQUIERDA,2,503271
16,3,IZQUIERDA,3,5777
16,3,IZQUIERDA,4,86297
16,3,IZQUIERDA,7,25702
16,3,IZQUIERDA,8,40224
16,3,IZQUIERDA,10,81613
16,3,IZQUIERDA,11,13736
16,3,IZQUIERDA,12,11221
16,3,IZQUIERDA,13,49155
16,3,IZQUIERDA,15,33446
16,3,IZQUIERDA,16,28251
16,3,IZQUIERDA,17,33276
16,3,IZQUIERDA,18,25723
16,3,IZQUIERDA,19,7421
16,3,IZQUIERDA,20,14551
16,3,IZQUIERDA,21,34560
16,3,IZQUIERDA,23,20011
16,3,IZQUIERDA,24,1851
16,3,MASSA,22,49806
16,3,OTROS,1,336604
16,3,OTROS,2,1474830
16,3,OTROS,3,13201
16,3,OTROS,4,180410
16,3,OTROS,5,15535
16,3,OTROS,6,80996
16,3,OTROS,7,55788
16,3,OTROS,8,57842
16,3,OTROS,9,67678
16,3,OTROS,12,68089
16,3,OTROS,13,135327
16,3,OTROS,14,39134
16,3,OTROS,15,64612
16,3,OTROS,17,167304
16,3,OTROS,18,33585
16,3,OTROS,19,240097
16,3,OTROS,20,94015
16,3,OTROS,21,396381
16,3,OTROS,22,91582
16,3,OTROS,23,112779
16,3,OTROS,24,24088
16,3,PERON,1,430467
16,3,PERON,2,2789022
16,3,PERON,3,90555
16,3,PERON,4,198638
16,3,PERON,5,190966
16,3,PERON,6,199984
16,3,PERON,7,72123
16,3,PERON,8,227242
16,3,PERON,9,150154
16,3,PERON,10,99134
16,3,PERON,11,73328
16,3,PERON,12,91855
16,3,PERON,13,248614
16,3,PERON,14,107239
16,3,PERON,15,56747
16,3,PERON,16,88224
16,3,PERON,17,172550
16,3,PERON,18,160103
16,3,PERON,20,40111
16,3,PERON,21,482872
16,3,PERON,23,479786
16,3,PERON,24,30343
16,3,PRO,1,841205
16,3,PRO,2,3149989
16,3,PRO,3,54919
16,3,PRO,4,864380
16,3,PRO,5,329354
16,3,PRO,6,247466
16,3,PRO,7,107842
16,3,PRO,8,398655
16,3,PRO,9,90083
16,3,PRO,10,162490
16,3,PRO,11,93386
16,3,PRO,13,424671
16,3,PRO,14,243295
16,3,PRO,15,66687
16,3,PRO,16,95443
16,3,PRO,17,170156
16,3,PRO,18,142781
16,3,PRO,21,664917
16,3,PRO,22,81201
16,3,PRO,23,336567
16,3,PRO,24,33562
16,3,PROVINCIAL,4,446545
16,3,PROVINCIAL,5,10994
16,3,PROVINCIAL,13,30592
16,3,PROVINCIAL,14,197494
16,3,PROVINCIAL,15,130351
16,3,PROVINCIAL,16,122612
16,3,PROVINCIAL,22,289204
16,3,SOCIALISTA,8,27808
16,3,SOCIALISTA,11,5040
16,3,SOCIALISTA,15,8040
16,3,SOCIALISTA,16,9219
16,5,,2,359668
16,5,,3,4529
16,5,,13,103503
16,5,IZQUIERDA,2,240424
16,5,IZQUIERDA,3,60
16,5,IZQUIERDA,13,48930
16,5,OTROS,2,667516
16,5,OTROS,3,3597
16,5,OTROS,13,167065
16,5,PERON,2,1354588
16,5,PERON,3,31513
16,5,PERON,13,247299
16,5,PRO,2,1712232
16,5,PRO,3,13162
16,5,PRO,13,429799
16,5,PROVINCIAL,13,32546
16,6,,1,76443
16,6,,2,352090
16,6,,3,15659
16,6,,6,25836
16,6,,13,104530
16,6,IZQUIERDA,1,119640
16,6,IZQUIERDA,2,269107
16,6,IZQUIERDA,3,5837
16,6,IZQUIERDA,13,49053
16,6,OTROS,1,330920
16,6,OTROS,2,645001
16,6,OTROS,3,14642
16,6,OTROS,6,92298
16,6,OTROS,13,166992
16,6,PERON,1,448591
16,6,PERON,2,1526210
16,6,PERON,3,89542
16,6,PERON,6,212577
16,6,PERON,13,246825
16,6,PRO,1,864351
16,6,PRO,2,1449784
16,6,PRO,3,54299
16,6,PRO,6,248802
16,6,PRO,13,428472
16,6,PROVINCIAL,13,32520
16,7,,3,232
16,7,OTROS,3,2781
16,7,PERON,3,2687
16,7,PRO,3,228
16,10,,2,708973
16,10,,3,11244
16,10,,13,94721
16,10,IZQUIERDA,2,490637
16,10,IZQUIERDA,3,4640
16,10,IZQUIERDA,13,43680
16,10,OTROS,2,1367615
16,10,OTROS,3,17708
16,10,OTROS,13,175123
16,10,PERON,2,2885718
16,10,PERON,3,95896
16,10,PERON,13,258613
16,10,PRO,2,3119155
16,10,PRO,3,52020
16,10,PRO,13,427781
16,10,PROVINCIAL,13,33997
